"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"233458_at",0.000762,-3.4670663,-0.2732667,"LOC101060521///POLR3E","DNA-directed RNA polymerase III subunit RPC5///RNA polymerase III subunit E","101060521///55718"
"230124_at",0.000762,3.4670277,0.14498742,"PRKCH","protein kinase C eta","5583"
"204664_at",0.000763,-3.4669906,-0.17202169,"ALPP","alkaline phosphatase, placental","250"
"228408_s_at",0.000764,3.466338,0.26035825,"SDAD1","SDA1 domain containing 1","55153"
"202693_s_at",0.000765,-3.4661593,-0.70549195,"STK17A","serine/threonine kinase 17a","9263"
"212054_x_at",0.000765,3.4658352,0.16148581,"TBC1D9B","TBC1 domain family member 9B","23061"
"228758_at",0.000766,-3.4657832,-0.43646109,"BCL6","B-cell CLL/lymphoma 6","604"
"232090_at",0.000766,-3.4655865,-0.54128867,"DNM3OS","DNM3 opposite strand/antisense RNA","100628315"
"1564021_at",0.000767,-3.4654206,-0.20559056,"LOC100130456","uncharacterized LOC100130456","100130456"
"235493_at",0.000767,-3.4651191,-0.62328036,"","",""
"219040_at",0.000767,-3.465073,-0.16651584,"CORO7","coronin 7","79585"
"225997_at",0.000768,3.4649549,0.26114871,"MOB1B","MOB kinase activator 1B","92597"
"215063_x_at",0.000768,-3.464851,-0.21856593,"LRRC40","leucine rich repeat containing 40","55631"
"211799_x_at",0.000768,-3.4647502,-0.52248909,"HLA-C","major histocompatibility complex, class I, C","3107"
"232696_at",0.000768,3.4646892,0.69863397,"","",""
"235906_at",0.000769,3.464511,0.14798567,"TAF10","TATA-box binding protein associated factor 10","6881"
"235450_at",0.000769,3.4643581,0.35162152,"FBXL4","F-box and leucine rich repeat protein 4","26235"
"206005_s_at",0.000769,3.4643581,0.15662412,"CEP162","centrosomal protein 162","22832"
"235751_s_at",0.00077,-3.464227,-0.41226865,"VMO1","vitelline membrane outer layer 1 homolog","284013"
"1552383_at",0.00077,-3.4640153,-0.19500299,"FAM71A","family with sequence similarity 71 member A","149647"
"203950_s_at",0.00077,3.4639421,0.15551339,"CLCN6","chloride voltage-gated channel 6","1185"
"226158_at",0.000771,3.463772,0.33198945,"KLHL24","kelch like family member 24","54800"
"205952_at",0.000771,3.4637661,0.69212657,"KCNK3","potassium two pore domain channel subfamily K member 3","3777"
"1560209_at",0.000772,-3.4631984,-0.09414618,"","",""
"217141_at",0.000773,-3.4629979,-0.29630678,"BTBD7","BTB domain containing 7","55727"
"215133_s_at",0.000774,-3.4626795,-0.19215397,"LOC102725213///LOC100507387///FAM153A///FAM153B","uncharacterized LOC102725213///uncharacterized LOC100507387///family with sequence similarity 153 member A///family with sequence similarity 153 member B","102725213///100507387///285596///202134"
"214684_at",0.000774,-3.4626418,-0.33175742,"MEF2A","myocyte enhancer factor 2A","4205"
"224491_at",0.000774,3.4623861,0.16783737,"APOL4","apolipoprotein L4","80832"
"218734_at",0.000774,3.4623332,0.24618,"NAA40","N(alpha)-acetyltransferase 40, NatD catalytic subunit","79829"
"232242_at",0.000775,3.4619877,0.1593583,"PTPRG-AS1","PTPRG antisense RNA 1","100506994"
"34031_i_at",0.000775,3.4619494,0.33650408,"KRIT1","KRIT1, ankyrin repeat containing","889"
"236024_at",0.000775,3.4619355,0.18371818,"GPM6A","glycoprotein M6A","2823"
"223514_at",0.000778,-3.4610981,-0.31035997,"CARD11","caspase recruitment domain family member 11","84433"
"244462_at",0.000778,3.4610735,0.18987273,"ZNF224","zinc finger protein 224","7767"
"233702_x_at",0.000778,-3.4610541,-0.37397055,"","",""
"210831_s_at",0.000778,-3.4609509,-0.20166685,"PTGER3","prostaglandin E receptor 3","5733"
"1562568_at",0.000778,3.4608813,0.13118946,"LOC400541","uncharacterized LOC400541","400541"
"216620_s_at",0.000779,3.4607121,0.22677272,"ARHGEF10","Rho guanine nucleotide exchange factor 10","9639"
"210589_s_at",0.00078,3.4603648,0.1732017,"GBAP1","glucosylceramidase beta pseudogene 1","2630"
"237418_at",0.00078,-3.46019,-0.24138378,"","",""
"200855_at",0.000781,3.4599984,0.16566435,"NCOR1","nuclear receptor corepressor 1","9611"
"231107_at",0.000781,-3.4599826,-0.32078707,"","",""
"216195_at",0.000781,3.4599344,0.16543452,"ANK2","ankyrin 2, neuronal","287"
"223763_at",0.000781,-3.459857,-0.30160623,"DTNBP1","dystrobrevin binding protein 1","84062"
"237561_x_at",0.000781,-3.4598569,-0.29839148,"","",""
"235151_at",0.000781,3.4597078,0.43261355,"LOC283357","uncharacterized LOC283357","283357"
"212151_at",0.000782,3.4596146,0.60738115,"PBX1","PBX homeobox 1","5087"
"231280_at",0.000783,-3.4591892,-0.15239934,"HEBP2","heme binding protein 2","23593"
"219494_at",0.000784,-3.4587784,-0.45894738,"RAD54B","RAD54 homolog B (S. cerevisiae)","25788"
"202216_x_at",0.000784,3.4586348,0.18808655,"NFYC","nuclear transcription factor Y subunit gamma","4802"
"206902_s_at",0.000784,3.4584987,0.17252728,"EXOG","endo/exonuclease (5'-3'), endonuclease G-like","9941"
"209982_s_at",0.000785,3.458424,0.37818769,"NRXN2","neurexin 2","9379"
"235610_at",0.000785,3.458309,0.33304843,"ALKBH8","alkB homolog 8, tRNA methyltransferase","91801"
"219550_at",0.000785,3.4582633,0.30317725,"ROBO3","roundabout guidance receptor 3","64221"
"203676_at",0.000785,3.4582612,0.36015364,"GNS","glucosamine (N-acetyl)-6-sulfatase","2799"
"223620_at",0.000785,-3.4582543,-0.84338218,"GPR34","G protein-coupled receptor 34","2857"
"217770_at",0.000785,3.4581339,0.21768485,"PIGT","phosphatidylinositol glycan anchor biosynthesis class T","51604"
"215191_at",0.000786,-3.4579773,-0.60538808,"","",""
"225444_at",0.000787,3.4574374,0.34016759,"UBN2","ubinuclein 2","254048"
"1563933_a_at",0.000787,3.4574174,0.31846179,"PLD5","phospholipase D family member 5","200150"
"218433_at",0.000787,3.4574088,0.16712796,"PANK3","pantothenate kinase 3","79646"
"228903_at",0.000788,-3.4571333,-0.33158416,"CES4A","carboxylesterase 4A","283848"
"243908_at",0.000788,-3.456945,-0.4871998,"","",""
"212911_at",0.00079,3.4562873,0.3014273,"DNAJC16","DnaJ heat shock protein family (Hsp40) member C16","23341"
"206156_at",0.000791,-3.4561174,-0.17818089,"GJB5","gap junction protein beta 5","2709"
"222184_at",0.000791,3.4558161,0.4002864,"LINC00965","long intergenic non-protein coding RNA 965","349196"
"240971_x_at",0.000792,-3.4557384,-0.46304007,"","",""
"1555681_at",0.000792,3.4556805,0.15389552,"","",""
"219168_s_at",0.000793,3.4554109,0.2361359,"PRR5","proline rich 5","55615"
"202967_at",0.000793,3.4553793,0.3663537,"GSTA4","glutathione S-transferase alpha 4","2941"
"241869_at",0.000793,-3.455295,-0.83909281,"APOL6","apolipoprotein L6","80830"
"208186_s_at",0.000793,-3.4552407,-0.18488489,"LIPE","lipase E, hormone sensitive type","3991"
"210363_s_at",0.000793,-3.4551734,-0.19129739,"SCN2B","sodium voltage-gated channel beta subunit 2","6327"
"1554453_at",0.000793,-3.4550879,-0.20499056,"HNRNPLL","heterogeneous nuclear ribonucleoprotein L like","92906"
"222742_s_at",0.000794,3.4549504,0.31144132,"IFT22","intraflagellar transport 22","64792"
"213626_at",0.000794,3.4549016,0.37059541,"CBR4","carbonyl reductase 4","84869"
"236507_at",0.000794,-3.4547841,-0.18905829,"ZDHHC3","zinc finger DHHC-type containing 3","51304"
"205927_s_at",0.000794,-3.4546894,-0.90145129,"CTSE","cathepsin E","1510"
"218754_at",0.000795,3.4546268,0.16193289,"NOL9","nucleolar protein 9","79707"
"223613_at",0.000795,3.454572,0.19434892,"UQCR11","ubiquinol-cytochrome c reductase, complex III subunit XI","10975"
"225582_at",0.000795,-3.4543576,-0.31346639,"ITPRIP","inositol 1,4,5-trisphosphate receptor interacting protein","85450"
"238356_at",0.000796,-3.4540035,-0.27050723,"DOCK11","dedicator of cytokinesis 11","139818"
"216858_x_at",0.000797,-3.4537864,-0.46373599,"","",""
"227168_at",0.000797,-3.4537743,-0.29570994,"MIAT","myocardial infarction associated transcript (non-protein coding)","440823"
"1558160_at",0.000797,-3.4537587,-0.39998909,"CCDC171","coiled-coil domain containing 171","203238"
"227851_s_at",0.000798,-3.4535269,-0.23693361,"","",""
"213181_s_at",0.000798,3.4534321,0.30111936,"MOCS1","molybdenum cofactor synthesis 1","4337"
"202801_at",0.000798,-3.4533801,-0.22521695,"PRKACA","protein kinase cAMP-activated catalytic subunit alpha","5566"
"211181_x_at",0.000798,-3.453343,-0.16420049,"LOC101928269///LOC100506403///RUNX1","uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1","101928269///100506403///861"
"201527_at",0.000798,-3.4531928,-0.17622388,"LOC101927180///ATP6V1F","V-type proton ATPase subunit F pseudogene///ATPase H+ transporting V1 subunit F","101927180///9296"
"215018_at",0.000799,-3.4531532,-0.277782,"CEP295","centrosomal protein 295","85459"
"1567080_s_at",0.000799,3.4531307,0.19536426,"CLN6","ceroid-lipofuscinosis, neuronal 6, late infantile, variant","54982"
"230333_at",0.000799,-3.4530176,-0.61631397,"","",""
"219930_at",0.000799,-3.4529528,-0.12102262,"KLF8","Kruppel like factor 8","11279"
"212039_x_at",0.000799,3.4529412,0.12662778,"SNORD83B///SNORD139///RPL3","small nucleolar RNA, C/D box 83B///small nucleolar RNA, C/D box 139///ribosomal protein L3","116938///116936///6122"
"240843_at",0.000799,-3.452792,-0.22469356,"","",""
"233270_x_at",8e-04,-3.4526666,-0.53053051,"","",""
"210091_s_at",8e-04,-3.4525769,-0.37209412,"DTNA","dystrobrevin alpha","1837"
"1569305_a_at",8e-04,3.4525711,0.13447915,"","",""
"207104_x_at",8e-04,-3.4525514,-0.40328535,"LILRB1","leukocyte immunoglobulin like receptor B1","10859"
"240288_at",8e-04,3.452533,0.11165142,"KCNRG///TRIM13","potassium channel regulator///tripartite motif containing 13","283518///10206"
"238600_at",0.000801,3.4521411,0.27616395,"JAKMIP1","janus kinase and microtubule interacting protein 1","152789"
"228364_at",0.000801,3.4520575,0.17202475,"ZNF784","zinc finger protein 784","147808"
"223623_at",0.000802,3.4519824,1.41262156,"C2orf40","chromosome 2 open reading frame 40","84417"
"206782_s_at",0.000802,3.4518995,0.27561514,"DNAJC4","DnaJ heat shock protein family (Hsp40) member C4","3338"
"208722_s_at",0.000803,3.4514435,0.17496452,"ANAPC5","anaphase promoting complex subunit 5","51433"
"232046_at",0.000803,-3.4514109,-0.49386679,"KIAA1217","KIAA1217","56243"
"225626_at",0.000804,-3.4510278,-0.53112878,"PAG1","phosphoprotein membrane anchor with glycosphingolipid microdomains 1","55824"
"240496_at",0.000805,-3.4507297,-0.17817124,"","",""
"1569136_at",0.000805,3.4505979,0.20023708,"MGAT4A","mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A","11320"
"235492_at",0.000806,3.4503413,0.24317454,"RNF217","ring finger protein 217","154214"
"223534_s_at",0.000806,3.4502603,0.21098687,"RPS6KL1","ribosomal protein S6 kinase like 1","83694"
"202651_at",0.000807,3.4500981,0.28804722,"LPGAT1","lysophosphatidylglycerol acyltransferase 1","9926"
"215504_x_at",0.000807,-3.4500569,-0.34032415,"ANKRD10-IT1","ANKRD10 intronic transcript 1","100505494"
"224303_x_at",0.000807,-3.4499578,-0.29939015,"NIN","ninein","51199"
"220797_at",0.000807,3.4498975,0.44367257,"LOC284009///METTL16","uncharacterized LOC284009///methyltransferase like 16","284009///79066"
"1556476_at",0.000808,-3.4494706,-0.11501834,"LOC283485","uncharacterized LOC283485","283485"
"215758_x_at",0.00081,3.4490011,0.28245641,"ZNF93","zinc finger protein 93","81931"
"225222_at",0.00081,3.4487804,0.23199,"MFSD14A","major facilitator superfamily domain containing 14A","64645"
"228304_at",0.00081,3.4487575,0.44726157,"RBM43","RNA binding motif protein 43","375287"
"220668_s_at",0.00081,3.4487396,0.24811378,"DNMT3B","DNA methyltransferase 3 beta","1789"
"213520_at",0.000811,-3.448478,-0.18435637,"RECQL4","RecQ like helicase 4","9401"
"202480_s_at",0.000812,3.4482024,0.20181055,"DEDD","death effector domain containing","9191"
"223183_at",0.000812,3.4481758,0.33383616,"AGPAT3","1-acylglycerol-3-phosphate O-acyltransferase 3","56894"
"233334_x_at",0.000812,-3.4480491,-0.18939359,"SLX1B-SULT1A4///SLX1A-SULT1A3///SLX1A///SULT1A4///SLX1B///SULT1A3","SLX1B-SULT1A4 readthrough (NMD candidate)///SLX1A-SULT1A3 readthrough (NMD candidate)///SLX1 homolog A, structure-specific endonuclease subunit///sulfotransferase family 1A member 4///SLX1 homolog B, structure-specific endonuclease subunit///sulfotransferase family 1A member 3","100526831///100526830///548593///445329///79008///6818"
"1557586_s_at",0.000812,-3.4480438,-0.34738907,"ATP6V1H","ATPase H+ transporting V1 subunit H","51606"
"223700_at",0.000812,-3.4479428,-0.65968937,"MND1","meiotic nuclear divisions 1","84057"
"244177_at",0.000813,3.4478995,0.26134104,"ING1","inhibitor of growth family member 1","3621"
"204934_s_at",0.000813,-3.4478575,-0.56329925,"HPN","hepsin","3249"
"244180_at",0.000814,3.4473352,0.20712154,"ZNF793","zinc finger protein 793","390927"
"1561128_at",0.000815,-3.4469143,-0.17618877,"","",""
"221510_s_at",0.000815,-3.4468732,-0.41506484,"GLS","glutaminase","2744"
"202639_s_at",0.000816,-3.4466982,-0.14901175,"RANBP3","RAN binding protein 3","8498"
"203791_at",0.000816,3.4466867,0.42284228,"DMXL1","Dmx like 1","1657"
"1560359_at",0.000816,3.4466718,0.45385033,"ITGA1","integrin subunit alpha 1","3672"
"1565152_at",0.000816,3.44652,0.12409697,"LOC102724250","neuroblastoma breakpoint family member 1","102724250"
"1557067_s_at",0.000817,-3.4462399,-0.27866716,"LUC7L","LUC7 like","55692"
"217795_s_at",0.000817,-3.4462319,-0.22422445,"TMEM43","transmembrane protein 43","79188"
"212021_s_at",0.000818,-3.4459482,-0.63503015,"MKI67","marker of proliferation Ki-67","4288"
"242440_at",0.000819,-3.445472,-0.60139712,"","",""
"243660_at",0.000819,-3.4454416,-0.23274701,"","",""
"236389_x_at",0.00082,-3.4451926,-0.33013167,"","",""
"211783_s_at",0.00082,-3.4451867,-0.2547105,"MTA1","metastasis associated 1","9112"
"205975_s_at",0.00082,-3.4451392,-0.31883247,"HOXD1","homeobox D1","3231"
"1561079_at",0.00082,-3.4449916,-0.57746698,"ANKRD28","ankyrin repeat domain 28","23243"
"225901_at",0.000821,3.4448343,0.26603768,"PTPMT1","protein tyrosine phosphatase, mitochondrial 1","114971"
"223723_at",0.000821,-3.4447237,-0.45564874,"MELTF","melanotransferrin","4241"
"206842_at",0.000822,-3.4444281,-0.25535404,"KCND1","potassium voltage-gated channel subfamily D member 1","3750"
"215179_x_at",0.000822,-3.4443276,-0.40380661,"PGF","placental growth factor","5228"
"210920_x_at",0.000822,-3.444326,-0.18161884,"","",""
"231061_at",0.000823,3.4442073,0.16583815,"MIR302B","microRNA 302b","442894"
"215553_x_at",0.000823,-3.4441487,-0.34046357,"","",""
"242646_at",0.000823,-3.4441129,-0.5251941,"","",""
"203514_at",0.000823,-3.4440625,-0.23425323,"MAP3K3","mitogen-activated protein kinase kinase kinase 3","4215"
"226405_s_at",0.000824,-3.443768,-0.2859673,"ARRDC1","arrestin domain containing 1","92714"
"1556238_at",0.000824,3.4436332,0.11479316,"","",""
"217098_s_at",0.000824,3.443566,0.12855281,"ZSCAN12","zinc finger and SCAN domain containing 12","9753"
"240620_at",0.000825,3.4434848,0.16621268,"","",""
"215711_s_at",0.000825,3.4434796,0.37655231,"WEE1","WEE1 G2 checkpoint kinase","7465"
"213368_x_at",0.000825,3.4431627,0.14539141,"PPFIA3","PTPRF interacting protein alpha 3","8541"
"228848_at",0.000826,-3.4430287,-0.13024666,"ABTB1","ankyrin repeat and BTB domain containing 1","80325"
"223934_at",0.000826,-3.4428578,-0.13988422,"SP140L","SP140 nuclear body protein like","93349"
"214899_at",0.000827,3.4427762,0.09907754,"ZNF780B","zinc finger protein 780B","163131"
"1561893_at",0.000827,-3.4426142,-0.30608351,"","",""
"210416_s_at",0.000827,-3.4425595,-0.30628703,"CHEK2","checkpoint kinase 2","11200"
"202281_at",0.000827,-3.4425535,-0.16372654,"GAK","cyclin G associated kinase","2580"
"218317_x_at",0.000827,-3.4425533,-0.23699351,"SLX1A///SLX1B","SLX1 homolog A, structure-specific endonuclease subunit///SLX1 homolog B, structure-specific endonuclease subunit","548593///79008"
"239779_at",0.000827,-3.4424417,-0.14238518,"LOC101930595///PGGHG","uncharacterized LOC101930595///protein-glucosylgalactosylhydroxylysine glucosidase","101930595///80162"
"233645_s_at",0.000828,-3.4421108,-0.15800619,"C1RL","complement C1r subcomponent like","51279"
"242480_at",0.000828,-3.4421033,-0.43851126,"","",""
"208669_s_at",0.000829,3.4417896,0.2714809,"EID1","EP300 interacting inhibitor of differentiation 1","23741"
"228328_at",0.00083,3.4416576,0.2872957,"KLHL28","kelch like family member 28","54813"
"209055_s_at",0.000831,3.4410429,0.34759518,"CDC5L","cell division cycle 5 like","988"
"242235_x_at",0.000833,-3.4405235,-0.44576622,"","",""
"219416_at",0.000833,-3.4405111,-0.52763351,"SCARA3","scavenger receptor class A member 3","51435"
"226798_at",0.000833,-3.4404463,-0.15747516,"BCL2L13","BCL2 like 13","23786"
"219635_at",0.000833,3.4402768,0.302213,"ZNF606","zinc finger protein 606","80095"
"208401_s_at",0.000835,-3.4397882,-0.17878937,"GLP1R","glucagon like peptide 1 receptor","2740"
"1569450_at",0.000835,-3.4397255,-0.22567234,"CAPZA2","capping actin protein of muscle Z-line alpha subunit 2","830"
"1554557_at",0.000835,-3.4396965,-0.26869322,"ATP11B","ATPase phospholipid transporting 11B (putative)","23200"
"204026_s_at",0.000835,-3.4396455,-0.57500709,"ZWINT","ZW10 interacting kinetochore protein","11130"
"213101_s_at",0.000835,-3.4395608,-0.28510148,"ACTR3","ARP3 actin related protein 3 homolog","10096"
"225158_at",0.000836,3.4394096,0.32642779,"GFM1","G elongation factor mitochondrial 1","85476"
"227301_at",0.000836,-3.4392519,-0.25371071,"CCT6P1///CCT6P3","chaperonin containing TCP1 subunit 6 pseudogene 1///chaperonin containing TCP1 subunit 6 pseudogene 3","643253///643180"
"209125_at",0.000837,-3.4390687,-0.81439604,"KRT6A","keratin 6A","3853"
"202636_at",0.000837,3.4388521,0.18587887,"RNF103","ring finger protein 103","7844"
"227980_at",0.000839,3.4383108,0.19463916,"ZNF322","zinc finger protein 322","79692"
"1555127_at",0.000839,3.4382783,0.12601076,"MOCS1","molybdenum cofactor synthesis 1","4337"
"205708_s_at",0.000839,-3.4382652,-0.24188552,"TRPM2","transient receptor potential cation channel subfamily M member 2","7226"
"238221_at",0.000839,3.4380929,0.1031765,"","",""
"228711_at",0.00084,3.4378499,0.27108732,"LOC101929740///ZNF37A","zinc finger protein 761-like///zinc finger protein 37A","101929740///7587"
"232665_x_at",0.000841,-3.437493,-0.35473312,"SMURF1","SMAD specific E3 ubiquitin protein ligase 1","57154"
"215397_x_at",0.000841,-3.4374406,-0.34108864,"","",""
"205794_s_at",0.000842,-3.4372686,-0.9322347,"NOVA1","NOVA alternative splicing regulator 1","4857"
"201049_s_at",0.000842,3.4371808,0.13152241,"RPS18","ribosomal protein S18","6222"
"1568981_at",0.000842,-3.437117,-0.13905346,"","",""
"237130_at",0.000842,3.4370493,0.12888727,"","",""
"239682_at",0.000843,3.4370057,0.36429416,"KANSL1L","KAT8 regulatory NSL complex subunit 1 like","151050"
"1565662_at",0.000843,-3.4368483,-0.169244,"","",""
"1555600_s_at",0.000843,-3.4367426,-0.48691467,"APOL4","apolipoprotein L4","80832"
"235002_at",0.000844,3.4365473,0.15120937,"NUDT16","nudix hydrolase 16","131870"
"213944_x_at",0.000844,3.4364693,0.20314723,"GNA11","G protein subunit alpha 11","2767"
"210548_at",0.000845,-3.4362977,-0.30304117,"CCL23","C-C motif chemokine ligand 23","6368"
"224005_at",0.000845,3.4362506,0.24313993,"","",""
"212261_at",0.000845,3.4361764,0.20438768,"GIGYF2","GRB10 interacting GYF protein 2","26058"
"235437_at",0.000845,-3.436134,-0.28480847,"","",""
"226784_at",0.000845,3.436095,0.24675629,"TWISTNB","TWIST neighbor","221830"
"236248_x_at",0.000846,3.4358452,0.32492754,"TADA2B","transcriptional adaptor 2B","93624"
"244220_at",0.000846,-3.4357931,-0.28388866,"","",""
"229796_at",0.000848,-3.4351333,-0.38643603,"SIX4","SIX homeobox 4","51804"
"222690_s_at",0.000848,3.4351294,0.21407125,"TMEM39A","transmembrane protein 39A","55254"
"1560089_at",0.000848,3.4351249,0.19811285,"SLC25A25-AS1","SLC25A25 antisense RNA 1","100289019"
"239301_at",0.000848,3.4350582,0.46713189,"","",""
"218689_at",0.000848,3.4349866,0.31157159,"FANCF","Fanconi anemia complementation group F","2188"
"235796_at",0.000848,-3.4349333,-0.36400716,"","",""
"220299_at",0.000849,3.4348558,0.27823699,"SPATA6","spermatogenesis associated 6","54558"
"221880_s_at",0.000849,3.4347048,0.44034543,"FAM174B","family with sequence similarity 174 member B","400451"
"1557246_at",0.00085,-3.4343012,-0.52162726,"KIDINS220","kinase D-interacting substrate 220kDa","57498"
"233106_at",0.00085,-3.434278,-0.2298084,"FRMD6-AS1","FRMD6 antisense RNA 1","145438"
"227470_at",0.00085,-3.4342377,-0.13612351,"ZNF48","zinc finger protein 48","197407"
"244498_x_at",0.000851,3.4340804,0.20576528,"UBE2Q2L","ubiquitin conjugating enzyme E2 Q2 like","100505679"
"202291_s_at",0.000851,3.4340238,0.4944504,"MGP","matrix Gla protein","4256"
"1561918_at",0.000852,-3.4336383,-0.14208008,"","",""
"226041_at",0.000853,3.4332452,0.55005896,"NAPEPLD","N-acyl phosphatidylethanolamine phospholipase D","222236"
"239238_at",0.000854,-3.4329406,-0.51686302,"","",""
"224525_s_at",0.000854,3.4329398,0.32732773,"OLA1","Obg-like ATPase 1","29789"
"201419_at",0.000855,3.4327141,0.17039884,"BAP1","BRCA1 associated protein 1","8314"
"1566207_at",0.000855,-3.4324892,-0.21149515,"TCEA1","transcription elongation factor A1","6917"
"224565_at",0.000855,-3.4324214,-0.40891521,"MIR612///NEAT1","microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding)","693197///283131"
"223212_at",0.000856,-3.4323817,-0.18050283,"ZDHHC16","zinc finger DHHC-type containing 16","84287"
"243667_at",0.000856,-3.432336,-0.31529751,"","",""
"237746_at",0.000857,-3.4320208,-0.30397119,"","",""
"219740_at",0.000857,-3.4320175,-0.32707772,"VASH2","vasohibin 2","79805"
"212142_at",0.000857,-3.4319869,-0.36475401,"MCM4","minichromosome maintenance complex component 4","4173"
"234584_s_at",0.000857,3.4319327,0.17237073,"ATE1","arginyltransferase 1","11101"
"1557123_a_at",0.000857,3.4319265,0.1674977,"CHADL","chondroadherin like","150356"
"214911_s_at",0.000857,3.4318753,0.34902312,"BRD2","bromodomain containing 2","6046"
"236327_at",0.000857,-3.4318393,-0.49727549,"CEPT1","choline/ethanolamine phosphotransferase 1","10390"
"218657_at",0.000857,-3.4317157,-0.13264826,"RAPGEFL1","Rap guanine nucleotide exchange factor like 1","51195"
"200926_at",0.000858,3.4316603,0.07209429,"RPS23","ribosomal protein S23","6228"
"1552558_a_at",0.000858,-3.4316338,-0.13723138,"RAI1","retinoic acid induced 1","10743"
"239562_at",0.000858,3.4313717,0.48435376,"MTHFD2L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like","441024"
"202657_s_at",0.000859,-3.4312236,-0.2437778,"SERTAD2","SERTA domain containing 2","9792"
"221735_at",0.00086,3.4307555,0.2679194,"WDR48","WD repeat domain 48","57599"
"223703_at",0.00086,3.4307432,0.32168597,"C10orf11","chromosome 10 open reading frame 11","83938"
"230285_at",0.000861,3.4303516,0.69195635,"SVIP","small VCP interacting protein","258010"
"216957_at",0.000861,-3.4302878,-0.23537802,"USP22","ubiquitin specific peptidase 22","23326"
"1560662_s_at",0.000862,-3.4301985,-0.28168553,"WHAMMP2///WHAMMP3","WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2///WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3","440253///339005"
"205546_s_at",0.000862,-3.4301768,-0.2011147,"TYK2","tyrosine kinase 2","7297"
"201864_at",0.000862,-3.4299655,-0.20015848,"GDI1","GDP dissociation inhibitor 1","2664"
"213850_s_at",0.000863,3.4298834,0.36432002,"SCAF11","SR-related CTD associated factor 11","9169"
"211752_s_at",0.000863,3.4297908,0.20282934,"NDUFS7","NADH:ubiquinone oxidoreductase core subunit S7","374291"
"207035_at",0.000863,-3.4297803,-0.2007578,"SLC30A3","solute carrier family 30 member 3","7781"
"240006_at",0.000863,-3.4296471,-0.1758595,"SNHG22","small nucleolar RNA host gene 22","103091864"
"232346_at",0.000865,-3.4290966,-0.44957593,"LOC388692","uncharacterized LOC388692","388692"
"202062_s_at",0.000865,3.428958,0.34397131,"SEL1L","SEL1L ERAD E3 ligase adaptor subunit","6400"
"225375_at",0.000865,3.4289027,0.25132683,"MIR4723///TMEM199","microRNA 4723///transmembrane protein 199","100616388///147007"
"209240_at",0.000868,-3.4281605,-0.2069647,"OGT","O-linked N-acetylglucosamine (GlcNAc) transferase","8473"
"242453_at",0.000868,-3.4280843,-0.23724762,"","",""
"216776_at",0.000868,-3.4280282,-0.14840322,"","",""
"213126_at",0.000868,3.4278668,0.25902799,"MED8","mediator complex subunit 8","112950"
"208818_s_at",0.000869,-3.4278312,-0.20095216,"COMT","catechol-O-methyltransferase","1312"
"216570_x_at",0.000869,3.4277939,0.1850805,"","",""
"244519_at",0.000869,3.4277759,0.30039063,"ASXL1","additional sex combs like 1, transcriptional regulator","171023"
"224418_x_at",0.000869,-3.4276578,-0.14719357,"PMCHL1","pro-melanin concentrating hormone like 1 (pseudogene)","5369"
"227082_at",0.000869,3.4276271,0.69578654,"ZBTB20","zinc finger and BTB domain containing 20","26137"
"214730_s_at",0.000869,3.4275539,0.30982929,"GLG1","golgi glycoprotein 1","2734"
"229124_at",0.000869,-3.4275234,-0.14251144,"PROK1","prokineticin 1","84432"
"213498_at",0.00087,-3.4274852,-0.21340862,"CREB3L1","cAMP responsive element binding protein 3 like 1","90993"
"207286_at",0.000871,-3.4270894,-0.22417694,"CEP135","centrosomal protein 135","9662"
"243039_at",0.000872,-3.4266305,-0.28718948,"","",""
"237523_at",0.000872,-3.4265735,-0.12522499,"","",""
"232637_at",0.000872,-3.4265346,-0.4432955,"Sep-02","septin 2","4735"
"230025_at",0.000872,3.426465,0.28409328,"GJD3","gap junction protein delta 3","125111"
"235267_at",0.000873,3.4264189,0.32240238,"MAGI2-AS3","MAGI2 antisense RNA 3","100505881"
"234069_at",0.000873,-3.4262568,-0.12282696,"","",""
"222590_s_at",0.000874,3.4260191,0.25485984,"NLK","nemo like kinase","51701"
"53991_at",0.000874,3.4259916,0.20715456,"DENND2A","DENN domain containing 2A","27147"
"209462_at",0.000874,-3.4259566,-0.21000857,"APLP1","amyloid beta precursor like protein 1","333"
"230205_at",0.000874,3.4258927,0.32475872,"ZNF561///ZNF562","zinc finger protein 561///zinc finger protein 562","93134///54811"
"214720_x_at",0.000874,3.4258702,0.35002354,"Sep-10","septin 10","151011"
"241797_at",0.000875,-3.425567,-0.31485713,"","",""
"237586_at",0.000875,-3.4254646,-0.43016336,"","",""
"232341_x_at",0.000876,3.42531,0.20367648,"HABP4","hyaluronan binding protein 4","22927"
"201221_s_at",0.000876,-3.4251104,-0.22785708,"SNRNP70","small nuclear ribonucleoprotein U1 subunit 70","6625"
