"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"1563104_at",0.00543,-3.1297248,-0.26134342,"","",""
"232524_x_at",0.00544,3.1293948,0.27096005,"ANAPC4","anaphase promoting complex subunit 4","29945"
"234878_at",0.00544,-3.1291846,-0.3125691,"ZC3H12B","zinc finger CCCH-type containing 12B","340554"
"212673_at",0.00544,3.1287794,0.3002315,"METAP1","methionyl aminopeptidase 1","23173"
"232454_at",0.00545,-3.1284823,-0.23932113,"","",""
"243341_at",0.00545,-3.1280773,-0.44443274,"","",""
"230587_at",0.00545,3.1278415,0.29913252,"STGC3","uncharacterized STGC3","474171"
"226779_at",0.00546,3.1274569,0.44609058,"LMBRD2","LMBR1 domain containing 2","92255"
"215221_at",0.00546,3.1273252,0.3837079,"","",""
"203116_s_at",0.00546,3.1272841,0.39518407,"FECH","ferrochelatase","2235"
"203722_at",0.00546,3.1272495,0.59253842,"ALDH4A1","aldehyde dehydrogenase 4 family member A1","8659"
"205874_at",0.00546,-3.126992,-0.25451289,"ITPKA","inositol-trisphosphate 3-kinase A","3706"
"226987_at",0.00547,3.1269474,0.23809957,"RBM15B","RNA binding motif protein 15B","29890"
"208302_at",0.00547,-3.1269084,-0.27768192,"HMHB1","histocompatibility minor HB-1","57824"
"203797_at",0.00547,-3.126662,-0.24203346,"VSNL1","visinin like 1","7447"
"240795_at",0.00547,-3.1266262,-0.37771181,"","",""
"225890_at",0.00548,3.1258186,0.49884353,"MGME1","mitochondrial genome maintenance exonuclease 1","92667"
"218746_at",0.00548,3.1255002,0.62521684,"TAPBPL","TAP binding protein like","55080"
"235299_at",0.00548,3.1254316,0.53381401,"SLC41A2","solute carrier family 41 member 2","84102"
"231995_at",0.00549,3.125152,0.59948354,"CAAP1","caspase activity and apoptosis inhibitor 1","79886"
"224708_at",0.00549,-3.1248278,-0.42855015,"KIAA2013","KIAA2013","90231"
"204757_s_at",0.00549,-3.1247024,-0.26217263,"C2CD2L","C2CD2 like","9854"
"1552643_at",0.0055,3.1245181,0.36468828,"ZNF626","zinc finger protein 626","199777"
"228630_at",0.0055,3.124089,0.33476862,"ZNF84","zinc finger protein 84","7637"
"232885_at",0.0055,3.1240566,0.74235672,"BBIP1","BBSome interacting protein 1","92482"
"223441_at",0.0055,-3.1240548,-0.58378716,"SLC17A5","solute carrier family 17 member 5","26503"
"1563027_at",0.0055,-3.124012,-0.26016324,"LOC101927406","uncharacterized LOC101927406","101927406"
"226065_at",0.00551,-3.1235678,-0.65606072,"PRICKLE1","prickle planar cell polarity protein 1","144165"
"220357_s_at",0.00551,-3.1234414,-0.25460371,"SGK2","SGK2, serine/threonine kinase 2","10110"
"1563185_at",0.00551,-3.1229605,-0.21491765,"LOC102800447///LOC101930566","uncharacterized LOC102800447///uncharacterized LOC101930566","102800447///101930566"
"209149_s_at",0.00552,3.1228991,0.3811241,"TM9SF1","transmembrane 9 superfamily member 1","10548"
"233951_at",0.00552,-3.1225824,-0.199755,"","",""
"210699_at",0.00552,3.1225297,0.39511325,"","",""
"240348_at",0.00552,-3.1225021,-0.21255356,"SLC6A11","solute carrier family 6 member 11","6538"
"1562582_at",0.00552,3.1224862,0.23227974,"","",""
"1568728_s_at",0.00552,-3.1222974,-0.18218665,"RNF207","ring finger protein 207","388591"
"235141_at",0.00552,3.1222161,0.44070578,"MARVELD2","MARVEL domain containing 2","153562"
"224967_at",0.00553,-3.1221132,-0.56573602,"UGCG","UDP-glucose ceramide glucosyltransferase","7357"
"235133_at",0.00553,3.1220924,0.36101759,"ZDHHC14","zinc finger DHHC-type containing 14","79683"
"207576_x_at",0.00553,-3.1219029,-0.21270952,"OXT","oxytocin/neurophysin I prepropeptide","5020"
"1561658_at",0.00553,3.121828,0.93146686,"","",""
"228087_at",0.00553,3.1214986,0.59590591,"CCDC126","coiled-coil domain containing 126","90693"
"234234_at",0.00553,3.1213824,0.32993637,"LOC101929705","uncharacterized LOC101929705","101929705"
"236923_x_at",0.00554,3.121304,0.35658594,"","",""
"235029_at",0.00554,-3.1208527,-0.29534552,"GINS4","GINS complex subunit 4","84296"
"225422_at",0.00554,3.1206964,0.41011911,"CDC26","cell division cycle 26","246184"
"203939_at",0.00554,-3.1206559,-1.08519097,"NT5E","5'-nucleotidase ecto","4907"
"203999_at",0.00555,-3.1203781,-1.20726993,"SYT1","synaptotagmin 1","6857"
"228943_at",0.00555,3.1202838,0.22260433,"MAP6","microtubule associated protein 6","4135"
"240423_at",0.00555,-3.1198075,-0.25799054,"LOC441204","uncharacterized LOC441204","441204"
"233135_at",0.00556,-3.1196371,-0.27605603,"LINC01007","long intergenic non-protein coding RNA 1007","100506527"
"227653_at",0.00556,3.1195948,0.34584288,"TRMT5","tRNA methyltransferase 5","57570"
"234291_s_at",0.00556,-3.1194123,-0.41257169,"SLC6A20","solute carrier family 6 member 20","54716"
"238223_at",0.00556,-3.1193224,-0.22402947,"PXK","PX domain containing serine/threonine kinase like","54899"
"210414_at",0.00557,3.1187251,0.38493815,"FLRT1","fibronectin leucine rich transmembrane protein 1","23769"
"222493_s_at",0.00557,3.1183483,0.272326,"ZFAND3","zinc finger AN1-type containing 3","60685"
"223548_at",0.00557,3.1181342,0.32623267,"SWT1","SWT1, RNA endoribonuclease homolog","54823"
"211742_s_at",0.00558,-3.1180653,-0.82349676,"EVI2B","ecotropic viral integration site 2B","2124"
"203875_at",0.00559,3.1172566,0.45169204,"SMARCA1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1","6594"
"217312_s_at",0.00559,-3.1170236,-0.22343578,"COL7A1","collagen type VII alpha 1 chain","1294"
"1570143_at",0.00559,3.1169102,0.40384841,"","",""
"222857_s_at",0.00559,3.11685,0.32296669,"KCNMB4","potassium calcium-activated channel subfamily M regulatory beta subunit 4","27345"
"239001_at",0.00559,-3.1168066,-0.56122276,"MGST1","microsomal glutathione S-transferase 1","4257"
"1559546_s_at",0.00559,-3.1166576,-0.18278787,"LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW","uncharacterized LOC101930404///small nucleolar RNA, C/D box 116-28///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-4///Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///small nuclear ribonucleoprotein polypeptide N///imprinted in Prader-Willi syndrome (non-protein coding)","101930404///100033820///100033802///100033450///100033444///100033433///100033416///347746///91380///6638///3653"
"1556883_a_at",0.00559,-3.1165435,-0.337465,"LOC101929800///LOC101927424///LOC440896///PGM5","putative uncharacterized protein FLJ45355///uncharacterized LOC101927424///uncharacterized LOC440896///phosphoglucomutase 5","101929800///101927424///440896///5239"
"230493_at",0.0056,3.1162618,0.55091955,"SHISA2","shisa family member 2","387914"
"212909_at",0.0056,-3.1159528,-0.26310766,"LYPD1","LY6/PLAUR domain containing 1","116372"
"219158_s_at",0.0056,3.1159513,0.44572097,"NAA15","N(alpha)-acetyltransferase 15, NatA auxiliary subunit","80155"
"236469_at",0.00561,3.1156046,0.17725277,"","",""
"207425_s_at",0.00561,-3.1154327,-0.49230137,"Sep-09","septin 9","10801"
"215247_at",0.00561,-3.1154212,-0.51992164,"LOC100288570","glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast) pseudogene","100288570"
"240690_at",0.00561,3.115325,0.88809636,"","",""
"1555977_at",0.00561,3.1150697,0.68373175,"MYL12A","myosin light chain 12A","10627"
"236297_at",0.00562,-3.1148422,-0.55828929,"PLXDC2","plexin domain containing 2","84898"
"1558120_at",0.00562,-3.1146734,-0.29989708,"DDX3X","DEAD-box helicase 3, X-linked","1654"
"205515_at",0.00562,-3.1143065,-0.27119798,"PRSS12","protease, serine 12","8492"
"223110_at",0.00562,3.114226,0.2891081,"KIAA1429","KIAA1429","25962"
"40148_at",0.00563,3.1140294,0.50539792,"APBB2","amyloid beta precursor protein binding family B member 2","323"
"213265_at",0.00563,3.1138896,0.72195672,"PGA4///PGA3///PGA5","pepsinogen 4, group I (pepsinogen A)///pepsinogen 3, group I (pepsinogen A)///pepsinogen 5, group I (pepsinogen A)","643847///643834///5222"
"212209_at",0.00563,3.1138327,0.49847057,"MED13L","mediator complex subunit 13 like","23389"
"213653_at",0.00563,3.1137551,0.39161021,"METTL3","methyltransferase like 3","56339"
"228071_at",0.00563,3.113715,0.66751038,"GIMAP7","GTPase, IMAP family member 7","168537"
"241710_at",0.00564,3.1131739,0.33838952,"C1GALT1C1L","C1GALT1-specific chaperone 1 like","728819"
"204271_s_at",0.00564,3.1130027,0.61082459,"EDNRB","endothelin receptor type B","1910"
"232490_s_at",0.00564,3.1129713,0.61650727,"PRUNE1","prune exopolyphosphatase","58497"
"231211_s_at",0.00564,-3.1129286,-0.53539758,"YIF1B","Yip1 interacting factor homolog B, membrane trafficking protein","90522"
"209644_x_at",0.00564,-3.1129112,-0.64797216,"CDKN2A","cyclin dependent kinase inhibitor 2A","1029"
"232964_at",0.00565,3.1123309,0.4087613,"SPDYE2B///SPDYE6///SPDYE5///SPDYE2///SPDYE1","speedy/RINGO cell cycle regulator family member E2B///speedy/RINGO cell cycle regulator family member E6///speedy/RINGO cell cycle regulator family member E5///speedy/RINGO cell cycle regulator family member E2///speedy/RINGO cell cycle regulator family member E1","100310812///729597///442590///441273///285955"
"1557085_at",0.00565,-3.1121775,-0.28495183,"OOSP2","oocyte secreted protein 2","219990"
"232392_at",0.00565,3.1120653,1.05659091,"SRSF3","serine and arginine rich splicing factor 3","6428"
"243301_at",0.00566,-3.1117204,-0.20531987,"COL22A1","collagen type XXII alpha 1 chain","169044"
"232201_at",0.00566,-3.1115766,-0.40114763,"NKD2","naked cuticle homolog 2","85409"
"1554691_a_at",0.00566,3.1115224,0.52139182,"PACSIN2","protein kinase C and casein kinase substrate in neurons 2","11252"
"202604_x_at",0.00566,3.1110393,0.66398127,"ADAM10","ADAM metallopeptidase domain 10","102"
"228754_at",0.00567,-3.1109448,-0.55331266,"SLC6A6","solute carrier family 6 member 6","6533"
"206147_x_at",0.00567,3.1106338,0.36530643,"SCML2","sex comb on midleg-like 2 (Drosophila)","10389"
"225070_at",0.00567,3.1106258,0.81042646,"NUS1","NUS1 dehydrodolichyl diphosphate synthase subunit","116150"
"229707_at",0.00567,3.1104395,0.26797579,"ZNF606","zinc finger protein 606","80095"
"224957_at",0.00568,3.1101615,0.36649356,"RPL17-C18orf32///C18orf32///RPL17","RPL17-C18orf32 readthrough///chromosome 18 open reading frame 32///ribosomal protein L17","100526842///497661///6139"
"210079_x_at",0.00568,3.1096629,0.56954407,"KCNAB1","potassium voltage-gated channel subfamily A member regulatory beta subunit 1","7881"
"207026_s_at",0.00568,-3.1094548,-0.22464379,"ATP2B3","ATPase plasma membrane Ca2+ transporting 3","492"
"235010_at",0.00569,3.1093246,0.48375165,"ZBED5-AS1","ZBED5 antisense RNA 1","729013"
"1562227_at",0.00569,-3.1089701,-0.29100076,"PDE5A","phosphodiesterase 5A","8654"
"215985_at",0.00569,3.1088888,0.58863079,"HCG8///ZNRD1ASP","HLA complex group 8///zinc ribbon domain containing 1 antisense, pseudogene","100507399///80862"
"216128_at",0.0057,-3.1084696,-0.20125913,"LOC101929597///TBCD","uncharacterized LOC101929597///tubulin folding cofactor D","101929597///6904"
"210179_at",0.0057,3.1080804,0.53752715,"KCNJ13","potassium voltage-gated channel subfamily J member 13","3769"
"210228_at",0.0057,-3.1078959,-0.26696593,"CSF2","colony stimulating factor 2","1437"
"210916_s_at",0.00571,-3.1077901,-0.53304481,"CD44","CD44 molecule (Indian blood group)","960"
"1563015_at",0.00571,-3.1074415,-0.22818793,"LOC101928135","uncharacterized LOC101928135","101928135"
"236026_at",0.00571,3.107426,0.37937303,"GPATCH2","G-patch domain containing 2","55105"
"203682_s_at",0.00571,3.1073784,0.33383579,"IVD","isovaleryl-CoA dehydrogenase","3712"
"226105_at",0.00571,3.107175,0.35006473,"C1GALT1","core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1","56913"
"210896_s_at",0.00571,3.1070991,0.83868859,"ASPH","aspartate beta-hydroxylase","444"
"1559131_a_at",0.00572,3.1067846,0.33372674,"LOC101928047","uncharacterized LOC101928047","101928047"
"236089_at",0.00572,3.1063937,0.50940669,"HECW2","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2","57520"
"229815_at",0.00573,-3.1062605,-0.37781038,"TMEM161B-AS1","TMEM161B antisense RNA 1","100505894"
"213545_x_at",0.00573,3.1061931,0.32496273,"SNX3","sorting nexin 3","8724"
"207655_s_at",0.00573,-3.1058009,-0.92701348,"BLNK","B-cell linker","29760"
"206791_s_at",0.00574,-3.1052836,-0.32710863,"LOC729966///PDE4C","uncharacterized LOC729966///phosphodiesterase 4C","729966///5143"
"201982_s_at",0.00574,-3.1051933,-0.24003941,"PAPPA","pappalysin 1","5069"
"218576_s_at",0.00574,3.1051739,0.31524193,"DUSP12","dual specificity phosphatase 12","11266"
"202501_at",0.00574,3.1050994,0.47686238,"MAPRE2","microtubule associated protein RP/EB family member 2","10982"
"206095_s_at",0.00574,3.1048823,0.60123974,"SRSF10","serine and arginine rich splicing factor 10","10772"
"1555363_s_at",0.00575,3.1045901,0.60893336,"LINC00663","long intergenic non-protein coding RNA 663","284440"
"204457_s_at",0.00575,3.1045576,1.14458856,"GAS1","growth arrest specific 1","2619"
"234936_s_at",0.00575,3.104372,0.36384176,"CC2D2A","coiled-coil and C2 domain containing 2A","57545"
"208742_s_at",0.00576,3.1038927,0.41617593,"SAP18","Sin3A associated protein 18","10284"
"1598_g_at",0.00576,-3.1036887,-0.31425255,"GAS6","growth arrest specific 6","2621"
"222642_s_at",0.00576,3.1036357,0.33338106,"TMEM33","transmembrane protein 33","55161"
"226318_at",0.00576,3.1036161,0.26521754,"TBRG1","transforming growth factor beta regulator 1","84897"
"231727_s_at",0.00576,-3.103553,-0.4412221,"MIF4GD","MIF4G domain containing","57409"
"1566766_a_at",0.00576,-3.1033775,-0.67588239,"MACC1","metastasis associated in colon cancer 1","346389"
"1569257_at",0.00576,-3.1033563,-0.31709356,"FMNL1","formin like 1","752"
"218709_s_at",0.00576,3.1033035,0.3063142,"IFT52","intraflagellar transport 52","51098"
"207855_s_at",0.00576,3.1032131,0.3517409,"CLCC1","chloride channel CLIC like 1","23155"
"237005_at",0.00577,-3.1030741,-0.27662763,"EMC3-AS1","EMC3 antisense RNA 1","442075"
"208250_s_at",0.00577,-3.1026849,-0.20167963,"DMBT1","deleted in malignant brain tumors 1","1755"
"218477_at",0.00577,3.1026707,0.69784829,"TMEM14A","transmembrane protein 14A","28978"
"225999_at",0.00577,3.1026486,0.35778333,"RIMKLB","ribosomal modification protein rimK like family member B","57494"
"227873_at",0.00578,3.1020414,0.34329581,"TXNDC15","thioredoxin domain containing 15","79770"
"214855_s_at",0.00578,3.1020013,0.82911609,"RALGAPA1///RALGAPA1P1","Ral GTPase activating protein catalytic alpha subunit 1///Ral GTPase activating protein catalytic alpha subunit 1 pseudogene 1","253959///26134"
"201719_s_at",0.00578,3.1018828,0.52438076,"EPB41L2","erythrocyte membrane protein band 4.1 like 2","2037"
"210608_s_at",0.00578,-3.101857,-0.31137409,"FUT2","fucosyltransferase 2","2524"
"223300_s_at",0.00579,3.1015764,0.57845611,"CCDC82","coiled-coil domain containing 82","79780"
"209687_at",0.00579,3.1015429,1.54073573,"CXCL12","C-X-C motif chemokine ligand 12","6387"
"244310_at",0.00579,3.1015148,0.40594627,"","",""
"212061_at",0.00579,3.1014545,0.5989437,"U2SURP","U2 snRNP associated SURP domain containing","23350"
"202104_s_at",0.00579,3.1012304,0.45911939,"LOC101930112///SPG7","uncharacterized LOC101930112///SPG7, paraplegin matrix AAA peptidase subunit","101930112///6687"
"201437_s_at",0.00579,3.1011371,0.46290258,"EIF4E","eukaryotic translation initiation factor 4E","1977"
"224998_at",0.00579,3.1010931,0.3461873,"CMTM4","CKLF like MARVEL transmembrane domain containing 4","146223"
"230928_at",0.00579,-3.101041,-0.24146519,"","",""
"219654_at",0.00579,-3.1010332,-0.81753549,"HACD1","3-hydroxyacyl-CoA dehydratase 1","9200"
"203077_s_at",0.00579,3.100865,0.43093756,"SMAD2","SMAD family member 2","4087"
"207453_s_at",0.0058,-3.1008089,-0.38059801,"DNAJB5","DnaJ heat shock protein family (Hsp40) member B5","25822"
"212205_at",0.0058,3.1007794,0.40912263,"H2AFV","H2A histone family member V","94239"
"235833_at",0.0058,3.1007741,0.40465887,"PPAT","phosphoribosyl pyrophosphate amidotransferase","5471"
"220428_at",0.0058,-3.1006947,-0.73960833,"CD207","CD207 molecule","50489"
"206649_s_at",0.0058,-3.1005885,-0.32135146,"TFE3","transcription factor binding to IGHM enhancer 3","7030"
"1560503_a_at",0.0058,-3.1001736,-0.2603274,"TFAP2A-AS1","TFAP2A antisense RNA 1","100130275"
"219054_at",0.00581,3.0998135,1.0502545,"NPR3","natriuretic peptide receptor 3","4883"
"226643_s_at",0.00581,3.0998004,0.41627072,"NUDCD2","NudC domain containing 2","134492"
"201118_at",0.00581,3.0997644,0.83675734,"PGD","phosphogluconate dehydrogenase","5226"
"203075_at",0.00581,3.0997198,0.33022008,"SMAD2","SMAD family member 2","4087"
"207543_s_at",0.00582,-3.0987398,-0.26215839,"P4HA1","prolyl 4-hydroxylase subunit alpha 1","5033"
"215132_at",0.00582,3.0987033,0.26659597,"","",""
"214806_at",0.00582,-3.0986376,-0.48957411,"BICD1","BICD cargo adaptor 1","636"
"211145_x_at",0.00582,-3.0986146,-0.24153568,"IFNA21","interferon alpha 21","3452"
"229266_at",0.00582,-3.098612,-0.97994573,"SHISA6","shisa family member 6","388336"
"207030_s_at",0.00582,3.0985831,0.87847097,"CSRP2","cysteine and glycine rich protein 2","1466"
"213858_at",0.00583,3.0983634,0.35917669,"ZNF250","zinc finger protein 250","58500"
"219529_at",0.00583,3.0983267,0.73351758,"CLIC3","chloride intracellular channel 3","9022"
"224628_at",0.00583,3.0982639,0.25422747,"ERLEC1","endoplasmic reticulum lectin 1","27248"
"228799_at",0.00583,3.0980662,0.26193678,"NCK1-AS1","NCK1 antisense RNA 1 (head to head)","101927597"
"235587_at",0.00583,3.0980207,0.45562197,"PAXIP1-AS1","PAXIP1 antisense RNA 1 (head to head)","202781"
"64942_at",0.00584,-3.097727,-0.29819184,"GPR153","G protein-coupled receptor 153","387509"
"202678_at",0.00584,3.0975208,0.29917736,"GTF2A2","general transcription factor IIA subunit 2","2958"
"1555812_a_at",0.00584,-3.0975111,-0.6400108,"ARHGDIB","Rho GDP dissociation inhibitor beta","397"
"209367_at",0.00584,-3.0974776,-0.48713967,"STXBP2","syntaxin binding protein 2","6813"
"1558467_a_at",0.00584,3.0974727,0.36474449,"UGGT2","UDP-glucose glycoprotein glucosyltransferase 2","55757"
"225348_at",0.00584,3.0971003,0.46444838,"SRSF10","serine and arginine rich splicing factor 10","10772"
"1554812_at",0.00585,-3.0968745,-0.24970584,"CLDN20","claudin 20","49861"
"240831_at",0.00585,-3.0967783,-0.2615082,"","",""
"200598_s_at",0.00585,3.0966662,1.57183432,"MIR3652///HSP90B1","microRNA 3652///heat shock protein 90 beta family member 1","100500842///7184"
"205533_s_at",0.00585,-3.0965767,-0.36972717,"CDH6","cadherin 6","1004"
"202047_s_at",0.00585,-3.0964331,-0.2846698,"CBX6","chromobox 6","23466"
"213120_at",0.00586,-3.0962619,-0.26136139,"UHRF1BP1L","UHRF1 binding protein 1 like","23074"
"231764_at",0.00586,3.0959232,0.28424785,"CHRAC1","chromatin accessibility complex 1","54108"
"211031_s_at",0.00586,-3.0956,-0.44654727,"CLIP2","CAP-Gly domain containing linker protein 2","7461"
"235115_at",0.00586,3.0955214,0.61802539,"PDE8B","phosphodiesterase 8B","8622"
"232386_at",0.00586,-3.0955141,-0.34920232,"VPS13C","vacuolar protein sorting 13 homolog C","54832"
"202503_s_at",0.00587,-3.0953496,-0.81463273,"KIAA0101","KIAA0101","9768"
"231163_at",0.00587,-3.0952494,-0.24705593,"C1orf111","chromosome 1 open reading frame 111","284680"
"238609_at",0.00587,3.0951589,0.36958386,"FAM200A","family with sequence similarity 200 member A","221786"
"209464_at",0.00587,-3.0947705,-0.23005028,"AURKB","aurora kinase B","9212"
"224675_at",0.00588,3.0944241,0.32050429,"MESDC2","mesoderm development candidate 2","23184"
"211929_at",0.00588,3.0943584,0.3897095,"HNRNPA3","heterogeneous nuclear ribonucleoprotein A3","220988"
"228525_at",0.00588,3.0942446,0.27157032,"LRP3","LDL receptor related protein 3","4037"
"228406_at",0.00589,-3.0937421,-0.23000196,"SMYD1","SET and MYND domain containing 1","150572"
"240069_at",0.00589,-3.0935833,-0.5156807,"LOC102724880","uncharacterized LOC102724880","102724880"
"201439_at",0.00589,-3.0933766,-0.29492571,"GBF1","golgi brefeldin A resistant guanine nucleotide exchange factor 1","8729"
"204008_at",0.00589,3.0933638,0.52372714,"DNAL4","dynein axonemal light chain 4","10126"
"216665_s_at",0.0059,-3.0931165,-0.22369253,"LOC101929148","uncharacterized LOC101929148","101929148"
"227279_at",0.0059,3.0930399,0.29033715,"TCEAL3","transcription elongation factor A like 3","85012"
"239995_at",0.0059,3.093035,0.38031961,"","",""
"229453_at",0.0059,3.0930208,0.54246427,"PDIA3","protein disulfide isomerase family A member 3","2923"
"240953_at",0.0059,-3.0929715,-0.3639202,"","",""
"1558444_at",0.0059,3.0928837,0.47275067,"","",""
"217562_at",0.00591,3.0923823,0.35302142,"BRINP3","BMP/retinoic acid inducible neural specific 3","339479"
"1559645_at",0.00591,-3.0923572,-0.33191886,"LINC00184","long intergenic non-protein coding RNA 184","100302691"
"241262_at",0.00591,3.0923357,0.33924891,"","",""
"218648_at",0.00591,3.0922066,0.28259112,"CRTC3","CREB regulated transcription coactivator 3","64784"
"229691_at",0.00591,-3.0921961,-0.4682302,"ZBTB42","zinc finger and BTB domain containing 42","100128927"
"213419_at",0.00591,3.0920869,0.43591507,"APBB2","amyloid beta precursor protein binding family B member 2","323"
"231586_at",0.00591,-3.0920386,-0.22117895,"SPATA42","spermatogenesis associated 42 (non-protein coding)","642864"
"228539_at",0.00591,3.0919274,0.50374436,"","",""
"205771_s_at",0.00592,3.0916485,0.53392387,"AKAP7","A-kinase anchoring protein 7","9465"
"200046_at",0.00592,3.091322,0.35907334,"DAD1","defender against cell death 1","1603"
"222905_s_at",0.00593,3.0909356,0.2152364,"TMEM143","transmembrane protein 143","55260"
"235560_at",0.00593,-3.0908994,-0.32030042,"NOVA2","NOVA alternative splicing regulator 2","4858"
"1559921_at",0.00593,-3.090609,-0.23534369,"PECAM1","platelet and endothelial cell adhesion molecule 1","5175"
"212632_at",0.00593,3.0903818,0.32547744,"STX7","syntaxin 7","8417"
"230074_s_at",0.00594,-3.0899121,-0.23854587,"C16orf58","chromosome 16 open reading frame 58","64755"
"230261_at",0.00594,-3.0898823,-0.84722904,"ST8SIA4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4","7903"
"238562_at",0.00594,3.0898354,0.55980107,"UTP23","UTP23, small subunit processome component","84294"
"236391_at",0.00595,-3.0894043,-0.31168407,"","",""
"208119_s_at",0.00595,3.0889774,0.30346405,"ZNF93","zinc finger protein 93","81931"
"232662_x_at",0.00595,3.0887822,0.30840506,"FAM213A","family with sequence similarity 213 member A","84293"
"214080_x_at",0.00596,-3.088709,-0.20633372,"PRKCSH","protein kinase C substrate 80K-H","5589"
"229140_at",0.00596,-3.0883424,-0.31130728,"ZNF579","zinc finger protein 579","163033"
"223159_s_at",0.00596,-3.0882158,-0.33927052,"NEK6","NIMA related kinase 6","10783"
"1556581_at",0.00596,-3.0881089,-0.26910039,"ZNF778","zinc finger protein 778","197320"
"202899_s_at",0.00596,3.0880075,0.68988301,"SRSF3","serine and arginine rich splicing factor 3","6428"
"208223_s_at",0.00597,-3.0878252,-0.18683566,"ACVR1B","activin A receptor type 1B","91"
"236406_at",0.00597,-3.0876338,-0.22828334,"ZNF324B","zinc finger protein 324B","388569"
"1558256_at",0.00597,3.0876135,0.26386968,"LINC00662","long intergenic non-protein coding RNA 662","148189"
"229227_at",0.00597,3.087559,0.47804664,"DICER1-AS1","DICER1 antisense RNA 1","400242"
"205375_at",0.00597,-3.0873689,-0.39585226,"MDFI","MyoD family inhibitor","4188"
"241138_at",0.00597,-3.0873024,-0.19885496,"","",""
"201542_at",0.00597,3.0872356,0.38210974,"SAR1A","secretion associated Ras related GTPase 1A","56681"
"226916_x_at",0.00598,-3.087189,-0.27678901,"DPP9","dipeptidyl peptidase 9","91039"
"222551_s_at",0.00598,3.0869426,0.28069335,"C8orf33","chromosome 8 open reading frame 33","65265"
"241108_at",0.00598,-3.0867775,-0.21967696,"","",""
"230223_at",0.00598,3.0865903,0.28499888,"CINP","cyclin dependent kinase 2 interacting protein","51550"
"1553785_at",0.00598,-3.0865676,-0.17719075,"RASGEF1B","RasGEF domain family member 1B","153020"
"213738_s_at",0.00599,3.0864479,0.31449587,"ATP5A1","ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle","498"
"209069_s_at",0.00599,3.0863868,0.46038352,"MIR4738///H3F3B///H3F3A","microRNA 4738///H3 histone, family 3B///H3 histone, family 3A","100616282///3021///3020"
"1556228_a_at",0.00599,3.0863042,0.26289938,"VCPIP1","valosin containing protein interacting protein 1","80124"
"226742_at",0.00599,3.0862987,0.4681533,"SAR1B","secretion associated Ras related GTPase 1B","51128"
"211306_s_at",0.00599,-3.0862557,-0.19816641,"FCAR","Fc fragment of IgA receptor","2204"
"210068_s_at",0.00599,3.0859739,0.7250407,"AQP4","aquaporin 4","361"
"206014_at",0.006,-3.0856251,-0.25060175,"ACTL6B","actin like 6B","51412"
"235856_at",0.006,-3.0856031,-0.85783172,"","",""
"230440_at",0.006,-3.0855126,-0.34258974,"ZNF469","zinc finger protein 469","84627"
"203365_s_at",0.006,3.0853932,0.52205952,"MMP15","matrix metallopeptidase 15","4324"
"206068_s_at",0.006,3.085378,0.55984627,"ACADL","acyl-CoA dehydrogenase, long chain","33"
"202208_s_at",0.00601,-3.0847664,-0.53716206,"ARL4C","ADP ribosylation factor like GTPase 4C","10123"
"208289_s_at",0.00601,-3.0846895,-0.32595991,"EI24","EI24, autophagy associated transmembrane protein","9538"
"230604_at",0.00601,3.084666,0.56248766,"","",""
"232628_at",0.00601,3.0845233,0.77069902,"","",""
"218440_at",0.00602,3.0839063,0.21055175,"MCCC1","methylcrotonoyl-CoA carboxylase 1","56922"
"1555082_a_at",0.00602,3.083833,0.36508801,"NEK11","NIMA related kinase 11","79858"
"239568_at",0.00602,3.0835293,0.2832258,"PLEKHH2","pleckstrin homology, MyTH4 and FERM domain containing H2","130271"
"235638_at",0.00603,3.0833733,0.34525614,"RASSF6","Ras association domain family member 6","166824"
"208894_at",0.00603,-3.0830635,-1.00627535,"HLA-DRA","major histocompatibility complex, class II, DR alpha","3122"
"207085_x_at",0.00603,-3.0828279,-0.41150864,"CSF2RA","colony stimulating factor 2 receptor alpha subunit","1438"
"209537_at",0.00603,3.0827958,0.52915539,"EXTL2","exostosin like glycosyltransferase 2","2135"
"223366_at",0.00604,3.0827155,0.47390414,"ZNF704","zinc finger protein 704","619279"
"205241_at",0.00604,-3.0825426,-0.59169814,"SCO2","SCO2 cytochrome c oxidase assembly protein","9997"
"242626_at",0.00604,3.0822737,0.73156925,"SAMD5","sterile alpha motif domain containing 5","389432"
"235880_at",0.00604,-3.0822313,-0.37661048,"SRRM3","serine/arginine repetitive matrix 3","222183"
