"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"213567_at",0.00385,3.05,0.442,"KPNA4","karyopherin subunit alpha 4","3840"
"221643_s_at",0.00386,3.05,0.892,"RERE","arginine-glutamic acid dipeptide repeats","473"
"219836_at",0.00386,3.05,1.25,"ZBED2","zinc finger BED-type containing 2","79413"
"219019_at",0.00386,-3.05,-0.262,"PIDD1","p53-induced death domain protein 1","55367"
"213127_s_at",0.00387,3.05,0.304,"MED8","mediator complex subunit 8","112950"
"212912_at",0.00388,-3.05,-0.69,"RPS6KA2","ribosomal protein S6 kinase A2","6196"
"218487_at",0.00388,3.05,0.433,"ALAD","aminolevulinate dehydratase","210"
"216768_x_at",0.00389,-3.05,-0.177,"TTC38","tetratricopeptide repeat domain 38","55020"
"214741_at",0.00389,3.05,0.46,"LOC100506639///ZNF131","uncharacterized LOC100506639///zinc finger protein 131","100506639///7690"
"211382_s_at",0.00391,3.05,0.793,"TACC2","transforming acidic coiled-coil containing protein 2","10579"
"217529_at",0.00391,-3.05,-0.55,"ORAI2","ORAI calcium release-activated calcium modulator 2","80228"
"210347_s_at",0.00391,3.05,0.227,"BCL11A","B-cell CLL/lymphoma 11A","53335"
"201941_at",0.00392,-3.05,-0.48,"CPD","carboxypeptidase D","1362"
"221155_x_at",0.00392,-3.05,-0.336,"","",""
"202661_at",0.00392,-3.05,-0.59,"ITPR2","inositol 1,4,5-trisphosphate receptor type 2","3709"
"217811_at",0.00393,3.05,0.253,"SELT","selenoprotein T","51714"
"200850_s_at",0.00394,-3.05,-0.272,"AHCYL1","adenosylhomocysteinase like 1","10768"
"204605_at",0.00395,3.04,0.415,"CGRRF1","cell growth regulator with ring finger domain 1","10668"
"213058_at",0.00396,3.04,0.445,"TTC28","tetratricopeptide repeat domain 28","23331"
"203552_at",0.00396,3.04,0.33,"MAP4K5","mitogen-activated protein kinase kinase kinase kinase 5","11183"
"201042_at",0.00397,-3.04,-1.32,"TGM2","transglutaminase 2","7052"
"202935_s_at",0.00397,3.04,0.989,"SOX9","SRY-box 9","6662"
"210737_at",0.00397,-3.04,-0.185,"TUB","tubby bipartite transcription factor","7275"
"212706_at",0.00398,-3.04,-0.712,"LOC102724229///RASA4B///RASA4","uncharacterized LOC102724229///RAS p21 protein activator 4B///RAS p21 protein activator 4","102724229///100271927///10156"
"204521_at",0.004,3.04,0.341,"FAM216A","family with sequence similarity 216 member A","29902"
"221905_at",0.004,3.04,0.422,"CYLD","CYLD lysine 63 deubiquitinase","1540"
"202750_s_at",0.00402,3.04,0.262,"TFIP11","tuftelin interacting protein 11","24144"
"221067_s_at",0.00403,3.04,0.272,"SPX","spexin hormone","80763"
"204552_at",0.00403,-3.04,-0.557,"INPP4A","inositol polyphosphate-4-phosphatase type I A","3631"
"216438_s_at",0.00403,-3.04,-0.409,"TMSB4X","thymosin beta 4, X-linked","7114"
"222305_at",0.00404,-3.04,-0.49,"HK2","hexokinase 2","3099"
"213415_at",0.00404,3.04,0.606,"CLIC2","chloride intracellular channel 2","1193"
"213262_at",0.00404,3.04,0.524,"SACS","sacsin molecular chaperone","26278"
"212183_at",0.00404,3.04,0.726,"NUDT4P1///NUDT4","nudix hydrolase 4 pseudogene 1///nudix hydrolase 4","440672///11163"
"210880_s_at",0.00405,3.04,0.187,"EFS","embryonal Fyn-associated substrate","10278"
"203308_x_at",0.00405,-3.04,-0.27,"HPS1","HPS1, biogenesis of lysosomal organelles complex 3 subunit 1","3257"
"203149_at",0.00406,-3.03,-0.362,"NECTIN2","nectin cell adhesion molecule 2","5819"
"AFFX-HUMGAPDH/M33197_M_at",0.00407,-3.03,-0.424,"GAPDH","glyceraldehyde-3-phosphate dehydrogenase","2597"
"201088_at",0.00407,-3.03,-0.637,"KPNA2","karyopherin subunit alpha 2","3838"
"217284_x_at",0.00407,3.03,0.0689,"SERHL2","serine hydrolase-like 2","253190"
"205128_x_at",0.00408,-3.03,-0.823,"PTGS1","prostaglandin-endoperoxide synthase 1","5742"
"212824_at",0.00408,3.03,0.421,"FUBP3","far upstream element binding protein 3","8939"
"217164_at",0.00408,-3.03,-0.769,"","",""
"217901_at",0.00408,-3.03,-0.393,"DSG2","desmoglein 2","1829"
"221752_at",0.00409,-3.03,-0.398,"SSH1","slingshot protein phosphatase 1","54434"
"207494_s_at",0.0041,3.03,0.309,"ZNF76","zinc finger protein 76","7629"
"203513_at",0.0041,3.03,0.417,"SPG11","spastic paraplegia 11 (autosomal recessive)","80208"
"218218_at",0.00411,3.03,0.377,"APPL2","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2","55198"
"218330_s_at",0.00411,-3.03,-0.913,"NAV2","neuron navigator 2","89797"
"220935_s_at",0.00411,-3.03,-0.589,"CDK5RAP2","CDK5 regulatory subunit associated protein 2","55755"
"200029_at",0.00411,3.03,0.269,"RPL19","ribosomal protein L19","6143"
"203073_at",0.00412,3.03,0.361,"COG2","component of oligomeric golgi complex 2","22796"
"212484_at",0.00412,-3.03,-0.341,"FAM89B","family with sequence similarity 89 member B","23625"
"202300_at",0.00412,3.03,0.295,"LAMTOR5","late endosomal/lysosomal adaptor, MAPK and MTOR activator 5","10542"
"219002_at",0.00413,3.03,0.433,"FASTKD1","FAST kinase domains 1","79675"
"201147_s_at",0.00414,3.03,0.887,"TIMP3","TIMP metallopeptidase inhibitor 3","7078"
"219016_at",0.00414,3.03,0.528,"FASTKD5","FAST kinase domains 5","60493"
"219982_s_at",0.00415,3.03,0.477,"SERF1B///SERF1A","small EDRK-rich factor 1B///small EDRK-rich factor 1A","728492///8293"
"217509_x_at",0.00416,-3.02,-0.261,"GRIK5","glutamate ionotropic receptor kainate type subunit 5","2901"
"205534_at",0.00417,-3.02,-0.715,"PCDH7","protocadherin 7","5099"
"214383_x_at",0.00417,3.02,0.598,"KLHDC3","kelch domain containing 3","116138"
"209412_at",0.00417,3.02,0.289,"LOC102724200///TRAPPC10","trafficking protein particle complex subunit 10-like///trafficking protein particle complex 10","102724200///7109"
"217710_x_at",0.00417,-3.02,-0.204,"ITPK1","inositol-tetrakisphosphate 1-kinase","3705"
"210561_s_at",0.00419,-3.02,-0.846,"WSB1","WD repeat and SOCS box containing 1","26118"
"203089_s_at",0.00419,3.02,0.32,"HTRA2","HtrA serine peptidase 2","27429"
"206793_at",0.00419,-3.02,-0.207,"PNMT","phenylethanolamine N-methyltransferase","5409"
"201594_s_at",0.0042,-3.02,-0.403,"PPP4R1","protein phosphatase 4 regulatory subunit 1","9989"
"201873_s_at",0.00421,3.02,0.461,"ABCE1","ATP binding cassette subfamily E member 1","6059"
"217556_at",0.00422,3.02,0.128,"CLCN4","chloride voltage-gated channel 4","1183"
"211542_x_at",0.00422,3.02,0.189,"RPS10","ribosomal protein S10","6204"
"217523_at",0.00423,-3.02,-1.37,"CD44","CD44 molecule (Indian blood group)","960"
"221781_s_at",0.00423,3.02,0.566,"DNAJC10","DnaJ heat shock protein family (Hsp40) member C10","54431"
"204273_at",0.00423,3.02,1.11,"EDNRB","endothelin receptor type B","1910"
"212966_at",0.00424,3.02,0.599,"HIC2","hypermethylated in cancer 2","23119"
"215626_at",0.00424,-3.02,-0.887,"","",""
"218129_s_at",0.00424,3.02,0.717,"NFYB","nuclear transcription factor Y subunit beta","4801"
"221743_at",0.00424,3.02,0.38,"CELF1","CUGBP, Elav-like family member 1","10658"
"202921_s_at",0.00425,3.02,0.368,"ANK2","ankyrin 2, neuronal","287"
"204867_at",0.00426,-3.02,-0.522,"GCHFR","GTP cyclohydrolase I feedback regulator","2644"
"91703_at",0.00426,-3.02,-0.553,"EHBP1L1","EH domain binding protein 1 like 1","254102"
"212107_s_at",0.00426,3.02,0.806,"DHX9","DEAH-box helicase 9","1660"
"219416_at",0.00427,-3.02,-0.791,"SCARA3","scavenger receptor class A member 3","51435"
"200658_s_at",0.00427,3.02,0.35,"PHB","prohibitin","5245"
"203199_s_at",0.00427,3.02,0.335,"MTRR","5-methyltetrahydrofolate-homocysteine methyltransferase reductase","4552"
"205634_x_at",0.00428,-3.02,-0.397,"ZDHHC24","zinc finger DHHC-type containing 24","254359"
"202475_at",0.00429,3.01,0.339,"TMEM147","transmembrane protein 147","10430"
"202862_at",0.0043,-3.01,-0.417,"FAH","fumarylacetoacetate hydrolase","2184"
"215256_x_at",0.0043,-3.01,-0.224,"ARHGAP33","Rho GTPase activating protein 33","115703"
"214088_s_at",0.00431,-3.01,-0.309,"FUT3","fucosyltransferase 3 (Lewis blood group)","2525"
"218534_s_at",0.00431,3.01,0.341,"AGGF1","angiogenic factor with G-patch and FHA domains 1","55109"
"219399_at",0.00432,3.01,0.534,"LIN7C","lin-7 homolog C, crumbs cell polarity complex component","55327"
"202360_at",0.00432,-3.01,-0.254,"MAML1","mastermind like transcriptional coactivator 1","9794"
"202479_s_at",0.00433,-3.01,-0.494,"TRIB2","tribbles pseudokinase 2","28951"
"203485_at",0.00433,3.01,0.996,"RTN1","reticulon 1","6252"
"212801_at",0.00433,-3.01,-0.532,"MIR1178///CIT","microRNA 1178///citron rho-interacting serine/threonine kinase","100302274///11113"
"217830_s_at",0.00434,3.01,0.463,"NSFL1C","NSFL1 cofactor","55968"
"216671_x_at",0.00434,-3.01,-0.369,"MUC8","mucin 8","100129528"
"210188_at",0.00435,3.01,0.278,"GABPA","GA binding protein transcription factor alpha subunit","2551"
"219024_at",0.00435,3.01,0.508,"PLEKHA1","pleckstrin homology domain containing A1","59338"
"209232_s_at",0.00435,3.01,0.22,"DCTN5","dynactin subunit 5","84516"
"211626_x_at",0.00435,3.01,0.0675,"ERG","ERG, ETS transcription factor","2078"
"210201_x_at",0.00438,3.01,0.485,"BIN1","bridging integrator 1","274"
"203829_at",0.00438,3.01,0.433,"ELP4","elongator acetyltransferase complex subunit 4","26610"
"218379_at",0.00439,3.01,0.328,"RBM7","RNA binding motif protein 7","10179"
"203758_at",0.00439,3.01,0.379,"CTSO","cathepsin O","1519"
"217543_s_at",0.0044,3,0.405,"MBTPS1","membrane bound transcription factor peptidase, site 1","8720"
"219371_s_at",0.0044,3,0.903,"KLF2","Kruppel like factor 2","10365"
"200811_at",0.00441,3,0.567,"CIRBP","cold inducible RNA binding protein","1153"
"218434_s_at",0.00441,3,0.523,"AACS","acetoacetyl-CoA synthetase","65985"
"208733_at",0.00441,3,0.543,"RAB2A","RAB2A, member RAS oncogene family","5862"
"210237_at",0.00441,-3,-0.216,"ARTN","artemin","9048"
"207405_s_at",0.00442,3,0.364,"RAD17","RAD17 checkpoint clamp loader component","5884"
"216647_at",0.00443,-3,-0.355,"TCF3","transcription factor 3","6929"
"212368_at",0.00444,3,0.565,"ZNF292","zinc finger protein 292","23036"
"222020_s_at",0.00444,-3,-0.361,"LOC102725271///NTM","neurotrimin-like///neurotrimin","102725271///50863"
"218978_s_at",0.00445,-3,-0.361,"SLC25A37","solute carrier family 25 member 37","51312"
"201226_at",0.00445,3,0.309,"NDUFB8","NADH:ubiquinone oxidoreductase subunit B8","4714"
"207657_x_at",0.00445,3,0.412,"TNPO1","transportin 1","3842"
"201243_s_at",0.00445,3,0.459,"ATP1B1","ATPase Na+/K+ transporting subunit beta 1","481"
"202769_at",0.00446,3,0.384,"CCNG2","cyclin G2","901"
"215247_at",0.00446,-3,-0.327,"LOC100288570","glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast) pseudogene","100288570"
"201256_at",0.00446,3,0.365,"COX7A2L","cytochrome c oxidase subunit 7A2 like","9167"
"203853_s_at",0.00446,-3,-0.252,"GAB2","GRB2 associated binding protein 2","9846"
"200675_at",0.00446,3,0.377,"CD81","CD81 molecule","975"
"213908_at",0.00447,3,0.307,"WHAMMP2///WHAMMP3","WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2///WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3","440253///339005"
"204320_at",0.00447,-3,-1.44,"COL11A1","collagen type XI alpha 1 chain","1301"
"217079_at",0.00448,-3,-0.415,"","",""
"216977_x_at",0.00448,3,0.257,"SNRPA1","small nuclear ribonucleoprotein polypeptide A'","6627"
"204640_s_at",0.00448,3,0.333,"SPOP","speckle type BTB/POZ protein","8405"
"221664_s_at",0.00449,-3,-0.516,"F11R","F11 receptor","50848"
"220199_s_at",0.00449,3,0.559,"AIDA","axin interactor, dorsalization associated","64853"
"210325_at",0.00449,-3,-1.22,"CD1A","CD1a molecule","909"
"214439_x_at",0.00449,3,0.662,"BIN1","bridging integrator 1","274"
"221009_s_at",0.00449,-3,-0.936,"ANGPTL4","angiopoietin like 4","51129"
"37986_at",0.00449,-3,-0.591,"EPOR","erythropoietin receptor","2057"
"200783_s_at",0.00451,-3,-0.33,"STMN1","stathmin 1","3925"
"215178_x_at",0.00452,-2.99,-0.36,"NAAA","N-acylethanolamine acid amidase","27163"
"221541_at",0.00452,2.99,1.12,"CRISPLD2","cysteine rich secretory protein LCCL domain containing 2","83716"
"211433_x_at",0.00454,-2.99,-0.295,"FAM214B","family with sequence similarity 214 member B","80256"
"211866_x_at",0.00454,-2.99,-0.218,"HFE","hemochromatosis","3077"
"209378_s_at",0.00454,2.99,0.334,"CCSER2","coiled-coil serine rich protein 2","54462"
"206833_s_at",0.00455,2.99,0.515,"LOC101927144///ACYP2","uncharacterized LOC101927144///acylphosphatase 2","101927144///98"
"203250_at",0.00455,2.99,0.265,"SCAF8","SR-related CTD associated factor 8","22828"
"218569_s_at",0.00456,2.99,0.341,"KBTBD4","kelch repeat and BTB domain containing 4","55709"
"219185_at",0.00456,2.99,0.413,"SIRT5","sirtuin 5","23408"
"202304_at",0.00456,2.99,0.351,"FNDC3A","fibronectin type III domain containing 3A","22862"
"204938_s_at",0.00456,2.99,0.962,"PLN","phospholamban","5350"
"201181_at",0.00456,2.99,0.299,"GNAI3","G protein subunit alpha i3","2773"
"200716_x_at",0.00456,2.99,0.268,"RPL13AP5///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A","ribosomal protein L13a pseudogene 5///small nucleolar RNA, C/D box 32A///small nucleolar RNA, C/D box 33///small nucleolar RNA, C/D box 34///small nucleolar RNA, C/D box 35A///ribosomal protein L13a","728658///26819///26818///26817///26816///23521"
"220765_s_at",0.00457,2.99,0.393,"LIMS2","LIM zinc finger domain containing 2","55679"
"219312_s_at",0.00457,2.99,0.558,"ZBTB10","zinc finger and BTB domain containing 10","65986"
"200769_s_at",0.00459,2.99,0.771,"MAT2A","methionine adenosyltransferase 2A","4144"
"218395_at",0.00459,2.99,0.544,"ACTR6","ARP6 actin-related protein 6 homolog","64431"
"214363_s_at",0.0046,2.99,0.339,"SNHG4///MATR3","small nucleolar RNA host gene 4///matrin 3","724102///9782"
"207625_s_at",0.00461,2.99,0.428,"CBFA2T2","CBFA2/RUNX1 translocation partner 2","9139"
"203175_at",0.00461,-2.99,-0.574,"RHOG","ras homolog family member G","391"
"202457_s_at",0.00462,2.99,0.362,"PPP3CA","protein phosphatase 3 catalytic subunit alpha","5530"
"203033_x_at",0.00462,2.99,0.202,"FH","fumarate hydratase","2271"
"200048_s_at",0.00462,2.99,0.318,"JTB","jumping translocation breakpoint","10899"
"213454_at",0.00462,2.99,0.615,"APITD1-CORT///APITD1","APITD1-CORT readthrough///apoptosis-inducing, TAF9-like domain 1","100526739///378708"
"36553_at",0.00463,2.99,0.397,"ASMTL","acetylserotonin O-methyltransferase-like","8623"
"202770_s_at",0.00463,2.99,0.38,"CCNG2","cyclin G2","901"
"217827_s_at",0.00464,2.99,0.351,"SPG21","spastic paraplegia 21 (autosomal recessive, Mast syndrome)","51324"
"203665_at",0.00464,-2.99,-0.901,"HMOX1","heme oxygenase 1","3162"
"215779_s_at",0.00464,-2.98,-0.443,"HIST1H2BJ///HIST1H2BG","histone cluster 1, H2bj///histone cluster 1, H2bg","8970///8339"
"203111_s_at",0.00465,-2.98,-0.349,"PTK2B","protein tyrosine kinase 2 beta","2185"
"210943_s_at",0.00465,-2.98,-0.741,"LYST","lysosomal trafficking regulator","1130"
"204908_s_at",0.00466,-2.98,-0.769,"MIR8085///BCL3","microRNA 8085///B-cell CLL/lymphoma 3","102465879///602"
"216836_s_at",0.00466,-2.98,-0.557,"ERBB2","erb-b2 receptor tyrosine kinase 2","2064"
"219103_at",0.00466,2.98,0.538,"ASAP3","ArfGAP with SH3 domain, ankyrin repeat and PH domain 3","55616"
"214437_s_at",0.00466,-2.98,-0.713,"SHMT2","serine hydroxymethyltransferase 2","6472"
"219711_at",0.00467,2.98,0.435,"ZNF586","zinc finger protein 586","54807"
"209919_x_at",0.00467,-2.98,-0.763,"GGT2///GGTLC1///GGTLC2///GGT1","gamma-glutamyltransferase 2///gamma-glutamyltransferase light chain 1///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 1","728441///92086///91227///2678"
"219166_at",0.00467,2.98,0.289,"DNAAF2","dynein axonemal assembly factor 2","55172"
"212790_x_at",0.00467,2.98,0.203,"RPL13AP5///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A","ribosomal protein L13a pseudogene 5///small nucleolar RNA, C/D box 32A///small nucleolar RNA, C/D box 33///small nucleolar RNA, C/D box 34///small nucleolar RNA, C/D box 35A///ribosomal protein L13a","728658///26819///26818///26817///26816///23521"
"203025_at",0.00469,-2.98,-0.342,"NAA10","N(alpha)-acetyltransferase 10, NatA catalytic subunit","8260"
"201125_s_at",0.00469,-2.98,-0.665,"ITGB5","integrin subunit beta 5","3693"
"212250_at",0.00469,2.98,0.294,"MTDH","metadherin","92140"
"220746_s_at",0.0047,2.98,0.434,"UIMC1","ubiquitin interaction motif containing 1","51720"
"204662_at",0.0047,2.98,0.28,"CCP110","centriolar coiled-coil protein 110","9738"
"218942_at",0.00471,-2.98,-0.346,"PIP4K2C","phosphatidylinositol-5-phosphate 4-kinase type 2 gamma","79837"
"219151_s_at",0.00472,2.98,0.416,"RABL2A///RABL2B","RAB, member of RAS oncogene family-like 2A///RAB, member of RAS oncogene family-like 2B","11159///11158"
"201433_s_at",0.00472,2.98,0.365,"PTDSS1","phosphatidylserine synthase 1","9791"
"201096_s_at",0.00472,2.98,0.398,"ARF4","ADP ribosylation factor 4","378"
"210202_s_at",0.00474,2.98,0.668,"BIN1","bridging integrator 1","274"
"221381_s_at",0.00474,2.98,0.425,"MORF4L1","mortality factor 4 like 1","10933"
"219098_at",0.00474,-2.98,-0.217,"MYBBP1A","MYB binding protein 1a","10514"
"218707_at",0.00474,-2.98,-0.326,"ZNF444","zinc finger protein 444","55311"
"207785_s_at",0.00474,2.98,0.347,"RBPJ","recombination signal binding protein for immunoglobulin kappa J region","3516"
"218548_x_at",0.00475,2.98,0.502,"TEX264","testis expressed 264","51368"
"211391_s_at",0.00476,2.98,0.189,"PATZ1","POZ/BTB and AT hook containing zinc finger 1","23598"
"205469_s_at",0.00476,-2.98,-0.526,"IRF5","interferon regulatory factor 5","3663"
"208652_at",0.00477,2.97,0.241,"PPP2CA","protein phosphatase 2 catalytic subunit alpha","5515"
"209318_x_at",0.00478,2.97,0.776,"PLAGL1","PLAG1 like zinc finger 1","5325"
"205206_at",0.00478,-2.97,-0.612,"ANOS1","anosmin 1","3730"
"211607_x_at",0.00479,-2.97,-0.171,"EGFR","epidermal growth factor receptor","1956"
"202297_s_at",0.00479,2.97,0.246,"RER1","retention in endoplasmic reticulum sorting receptor 1","11079"
"219681_s_at",0.00479,-2.97,-0.693,"RAB11FIP1","RAB11 family interacting protein 1","80223"
"200947_s_at",0.00479,2.97,0.304,"GLUD1","glutamate dehydrogenase 1","2746"
"204209_at",0.0048,2.97,0.179,"PCYT1A","phosphate cytidylyltransferase 1, choline, alpha","5130"
"211976_at",0.0048,2.97,0.531,"NUDT3","nudix hydrolase 3","11165"
"215499_at",0.0048,-2.97,-0.306,"LOC100996792///MAP2K3","dual specificity mitogen-activated protein kinase kinase 3///mitogen-activated protein kinase kinase 3","100996792///5606"
"206028_s_at",0.00481,-2.97,-0.508,"MERTK","MER proto-oncogene, tyrosine kinase","10461"
"204632_at",0.00482,-2.97,-0.259,"RPS6KA4","ribosomal protein S6 kinase A4","8986"
"221427_s_at",0.00482,-2.97,-0.911,"CCNL2","cyclin L2","81669"
"207467_x_at",0.00483,-2.97,-0.421,"CAST","calpastatin","831"
"204174_at",0.00483,-2.97,-1.2,"ALOX5AP","arachidonate 5-lipoxygenase activating protein","241"
"201280_s_at",0.00483,2.97,0.944,"LOC101926921///DAB2","uncharacterized LOC101926921///DAB2, clathrin adaptor protein","101926921///1601"
"202277_at",0.00486,2.97,0.393,"SPTLC1","serine palmitoyltransferase long chain base subunit 1","10558"
"212702_s_at",0.00486,2.97,0.436,"BICD2","BICD cargo adaptor 2","23299"
"213118_at",0.00486,2.97,0.589,"UHRF1BP1L","UHRF1 binding protein 1 like","23074"
"213237_at",0.00488,-2.97,-0.409,"KNOP1","lysine rich nucleolar protein 1","400506"
"212146_at",0.00488,-2.97,-0.19,"PLEKHM2","pleckstrin homology and RUN domain containing M2","23207"
"217935_s_at",0.00489,2.97,0.429,"UQCC1","ubiquinol-cytochrome c reductase complex assembly factor 1","55245"
"207498_s_at",0.00489,-2.97,-0.441,"LOC101929829///CYP2D6///CYP2D7","cytochrome P450 family 2 subfamily D member 6 pseudogene///cytochrome P450 family 2 subfamily D member 6///cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene)","101929829///1565///1564"
"204808_s_at",0.0049,2.96,0.419,"TMEM5","transmembrane protein 5","10329"
"212171_x_at",0.00491,2.96,0.916,"VEGFA","vascular endothelial growth factor A","7422"
"205450_at",0.00491,-2.96,-0.283,"PHKA1","phosphorylase kinase regulatory subunit alpha 1","5255"
"212436_at",0.00492,2.96,0.477,"TRIM33","tripartite motif containing 33","51592"
"214688_at",0.00492,2.96,0.162,"TLE4","transducin like enhancer of split 4","7091"
"219134_at",0.00493,2.96,0.599,"ADGRL4","adhesion G protein-coupled receptor L4","64123"
"34697_at",0.00494,2.96,0.156,"LRP6","LDL receptor related protein 6","4040"
"203238_s_at",0.00494,-2.96,-0.599,"NOTCH3","notch 3","4854"
"204259_at",0.00494,-2.96,-1.53,"MMP7","matrix metallopeptidase 7","4316"
"221970_s_at",0.00495,2.96,0.349,"NOL11","nucleolar protein 11","25926"
"204678_s_at",0.00497,-2.96,-0.672,"KCNK1","potassium two pore domain channel subfamily K member 1","3775"
"201818_at",0.00497,-2.96,-0.425,"LPCAT1","lysophosphatidylcholine acyltransferase 1","79888"
"208883_at",0.00499,2.96,0.305,"UBR5","ubiquitin protein ligase E3 component n-recognin 5","51366"
"209069_s_at",0.00499,2.96,0.435,"MIR4738///H3F3B///H3F3A","microRNA 4738///H3 histone, family 3B///H3 histone, family 3A","100616282///3021///3020"
"208703_s_at",0.005,-2.96,-0.55,"APLP2","amyloid beta precursor like protein 2","334"
"221502_at",0.005,2.96,0.274,"KPNA3","karyopherin subunit alpha 3","3839"
"202980_s_at",0.005,2.96,0.232,"SIAH1","siah E3 ubiquitin protein ligase 1","6477"
"219161_s_at",0.00501,-2.96,-0.685,"CKLF-CMTM1///CKLF","CKLF-CMTM1 readthrough///chemokine like factor","100529251///51192"
"221798_x_at",0.00501,-2.96,-0.15,"","",""
"200634_at",0.00502,-2.96,-0.439,"PFN1","profilin 1","5216"
"53202_at",0.00505,2.95,0.218,"C7orf25///PSMA2","chromosome 7 open reading frame 25///proteasome subunit alpha 2","79020///5683"
"222147_s_at",0.00505,2.95,0.111,"ACTR5","ARP5 actin-related protein 5 homolog","79913"
"212689_s_at",0.00505,2.95,0.293,"KDM3A","lysine demethylase 3A","55818"
"219071_x_at",0.00506,-2.95,-0.414,"HGH1","HGH1 homolog","51236"
"219251_s_at",0.00506,2.95,0.33,"WDR60","WD repeat domain 60","55112"
"205279_s_at",0.00507,-2.95,-0.47,"GLRB","glycine receptor beta","2743"
"AFFX-r2-Bs-thr-3_s_at",0.00507,-2.95,-4.75,"","",""
"218766_s_at",0.00508,2.95,0.205,"WARS2","tryptophanyl tRNA synthetase 2, mitochondrial","10352"
"220482_s_at",0.00508,-2.95,-0.845,"SERGEF","secretion regulating guanine nucleotide exchange factor","26297"
"209499_x_at",0.00509,-2.95,-0.801,"TNFSF12-TNFSF13///TNFSF13","TNFSF12-TNFSF13 readthrough///tumor necrosis factor superfamily member 13","407977///8741"
"200875_s_at",0.00509,2.95,0.291,"MIR1292///SNORD110///SNORD86///SNORD57///NOP56","microRNA 1292///small nucleolar RNA, C/D box 110///small nucleolar RNA, C/D box 86///small nucleolar RNA, C/D box 57///NOP56 ribonucleoprotein","100302138///692213///692201///26792///10528"
"212128_s_at",0.00509,-2.95,-0.352,"DAG1","dystroglycan 1","1605"
"202936_s_at",0.0051,2.95,0.706,"SOX9","SRY-box 9","6662"
"78047_s_at",0.0051,-2.95,-0.279,"MMP24-AS1","MMP24 antisense RNA 1","101410538"
"207517_at",0.00511,-2.95,-0.285,"LAMC2","laminin subunit gamma 2","3918"
"212522_at",0.00512,2.95,0.47,"PDE8A","phosphodiesterase 8A","5151"
"218128_at",0.00513,2.95,0.467,"NFYB","nuclear transcription factor Y subunit beta","4801"
"211695_x_at",0.00513,-2.95,-0.868,"MUC1","mucin 1, cell surface associated","4582"
"222235_s_at",0.00513,-2.95,-0.565,"CSGALNACT2","chondroitin sulfate N-acetylgalactosaminyltransferase 2","55454"
"221903_s_at",0.00516,2.95,0.755,"CYLD","CYLD lysine 63 deubiquitinase","1540"
"212402_at",0.00516,2.95,0.326,"ZC3H13","zinc finger CCCH-type containing 13","23091"
"202142_at",0.00516,2.95,0.362,"COPS8","COP9 signalosome subunit 8","10920"
"201606_s_at",0.00517,2.94,0.315,"PWP1","PWP1 homolog, endonuclein","11137"
"203158_s_at",0.00518,-2.94,-0.722,"GLS","glutaminase","2744"
"209527_at",0.00519,2.94,0.252,"EXOSC2","exosome component 2","23404"
"210667_s_at",0.00519,2.94,0.663,"C21orf33","chromosome 21 open reading frame 33","8209"
"201795_at",0.00519,2.94,0.62,"LBR","lamin B receptor","3930"
"208851_s_at",0.0052,-2.94,-0.704,"THY1","Thy-1 cell surface antigen","7070"
"202301_s_at",0.0052,2.94,0.445,"RSRC2","arginine and serine rich coiled-coil 2","65117"
"204255_s_at",0.00521,-2.94,-0.311,"VDR","vitamin D (1,25- dihydroxyvitamin D3) receptor","7421"
"203057_s_at",0.00522,2.94,0.485,"PRDM2","PR/SET domain 2","7799"
"214955_at",0.00522,-2.94,-0.588,"TMPRSS6","transmembrane protease, serine 6","164656"
"201152_s_at",0.00525,2.94,0.508,"MBNL1","muscleblind like splicing regulator 1","4154"
"212419_at",0.00525,2.94,0.572,"ZCCHC24","zinc finger CCHC-type containing 24","219654"
"200036_s_at",0.00525,2.94,0.272,"RPL10A","ribosomal protein L10a","4736"
"209903_s_at",0.00527,2.94,0.505,"ATR","ATR serine/threonine kinase","545"
"216500_at",0.00527,-2.94,-0.24,"","",""
"220283_at",0.0053,2.94,0.298,"HHIPL2","HHIP like 2","79802"
"205250_s_at",0.0053,2.94,0.4,"CEP290","centrosomal protein 290","80184"
"218969_at",0.0053,-2.94,-0.41,"PAM16","presequence translocase associated motor 16 homolog","51025"
"AFFX-PheX-3_at",0.0053,-2.94,-4.03,"","",""
"38766_at",0.00532,-2.93,-0.231,"TMEM265///SRCAP","transmembrane protein 265///Snf2-related CREBBP activator protein","100862671///10847"
"204266_s_at",0.00533,2.93,0.578,"CHKA","choline kinase alpha","1119"
"205802_at",0.00534,2.93,0.499,"TRPC1","transient receptor potential cation channel subfamily C member 1","7220"
"218658_s_at",0.00534,2.93,0.142,"ACTR8","ARP8 actin-related protein 8 homolog","93973"
